CHR,START,END
17,40276994,40307035
X,150345125,150349937
11,126173647,126215644
1,155719508,155829191
19,39399620,39402798
4,57896939,57976551
5,56775846,56778636
2,242045514,242089679
5,78073032,78281910
8,124510129,124553446
11,82904781,82971736
4,15937192,15940363
12,20963636,21243040
7,25159710,25164980
19,3474405,3480540
4,15961866,15970932
17,4961,5048
17,33615,41378
17,171183,172244
5,57749809,57756087
X,150564987,150577836
16,19297061,19333467
17,180996,183279
1,13386646,13390765
2,170501935,170550943
9,113127531,113342160
19,3490819,3500938
1,13421176,13428191
17,202429,207372
17,204528,206673
20,35380194,35402221
17,254326,263814
19,39405906,39440495
11,47290712,47351582
4,99391518,99579780
1,13447414,13452656
3,55542336,56502391
14,24612574,24616779
2,170550975,170558218
12,100592900,100635643
3,191857184,192485553
1,13474689,13477522
17,406411,414587
6,130686879,130764208
17,426380,443816
19,15490859,15529952
1,13495254,13498260
6,131148546,131158275
1,109756540,109780791
6,32971955,32977389
8,72109668,72274467
3,48555117,48599448
X,150732094,150845211
7,93220885,93540577
17,455806,456657
16,89749028,89752977
12,104697517,104698980
8,124657767,124665190
16,89762751,89768113
15,82555151,82577271
3,184119325,184157436
7,93514709,93520303
15,82635130,82641706
3,184279572,184300197
8,124693034,124749647
7,25174316,25219975
16,89773542,89787394
5,78293438,78531861
15,82722223,82731338
12,104849073,105155792
16,19421818,19510435
9,113431051,113563859
17,16945859,17120993
19,39406044,39440495
11,126225535,126310239
3,36753913,36781352
11,82970139,82997450
15,82821158,82824972
X,150863596,150874396
19,39421188,39423802
17,40308909,40333296
17,519242,519835
17,560034,560787
17,655900,658576
3,184428156,184429836
3,192514604,192635950
19,15532319,15560762
4,15964699,16086001
2,170550998,170633499
1,109792641,109818372
14,52471521,52535712
12,20968608,21243179
17,76419778,76573476
4,99792835,99851788
9,113635543,113800981
3,192958914,192995527
14,74318674,74398981
17,666805,668559
16,57832098,57850850
17,666805,668559
17,692984,693765
17,781142,783333
17,862274,862606
17,885276,885361
16,89786808,89807311
17,925716,925799
17,1085187,1088380
17,1145233,1157294
17,1327767,1329778
3,36868311,36986548
9,114089763,114090800
1,13516066,13526943
19,54412589,54447195
20,35405845,35492089
X,150884507,150891666
1,13641973,13648988
7,56019512,56024192
6,33032346,33048552
19,54466294,54493469
19,3506271,3538328
7,129074274,129128240
7,25264189,25268105
1,13668269,13673511
1,155829300,155854990
17,1420225,1421390
19,54495542,54515923
17,1507670,1507966
16,57917503,58005020
1,13694889,13698405
7,26191860,26226745
15,82930438,82939159
1,13716092,13719089
7,56078744,56119297
1,36690017,36770958
19,39432044,39466550
7,129142320,129152773
15,83011379,83018198
8,124780696,124827692
1,13736907,13747803
6,131160487,131384462
1,13801445,13840543
10,5990855,6020150
15,83098710,83108085
2,170648443,170668574
19,54544079,54567207
14,52734431,52743442
19,39481354,39523425
12,4714110,4771809
20,35504524,35522638
7,26229547,26241149
10,13480484,13570974
1,155867599,155881195
8,38001167,38008783
X,150906923,150913776
7,129251555,129396922
1,13909960,13944452
1,36771988,36790484
19,3538259,3574288
19,15562435,15575382
15,83205504,83209315
14,74353320,74399214
19,54573149,54584634
17,1519486,1519589
19,39574553,39602133
8,38020839,38034248
9,114122972,114247025
1,109822178,109825808
7,56119323,56131682
17,1614805,1620468
1,36787632,36789755
2,135809835,135933964
3,37027357,37034795
1,36789335,36794822
X,151080981,151093642
12,53645035,53648189
X,70798261,70833433
20,35518632,35580246
19,54597933,54606000
19,15579456,15609767
16,19513015,19533467
10,115310596,115349361
8,38034051,38070819
1,36805225,36851497
19,3539152,3544028
1,109834987,109849663
12,48128455,48164823
4,99916771,99983964
15,83208783,83224682
5,57787262,57792917
1,14026693,14151574
12,4724674,4758213
15,83209620,83231124
16,58010339,58022020
12,53662083,53687427
19,54606036,54612564
3,192992579,193096632
5,57837394,57854070
1,155882834,155904191
6,33043703,33054978
14,52781023,52795324
12,20968673,21245679
4,62066976,62944053
19,15619304,15663128
16,19535133,19564730
14,52897308,53019240
8,38082736,38133076
16,89803957,89883065
19,54610320,54619055
17,1629042,1641879
9,114287439,114340124
17,1733135,1733217
16,58028572,58034357
8,124864227,125132302
17,1761333,1761740
1,109852192,109940573
6,30875961,30881883
3,126061478,126076285
11,126293254,126873355
5,78365540,78385289
2,242088991,242123067
1,155911480,155912625
8,125324231,125384933
17,1898908,1906965
16,58033450,58055522
17,1921010,1924000
17,1923246,1926958
15,83211951,83317612
17,1946194,1946719
17,1946769,1948262
3,126113782,126155399
12,4758261,4798454
3,184529931,184770402
1,36856839,36863493
4,99992132,100009952
X,70835766,70838367
3,56591189,56655846
9,114312002,114362135
19,3572775,3579086
5,57878048,58155213
X,71130938,71363424
5,179068545,179072047
1,109941653,109969062
7,102178365,102213103
7,129470572,129592789
3,48599160,48601206
1,36881428,36916086
X,71346958,71351758
12,105196331,105352522
X,151121596,151143152
5,179078298,179079445
5,179105584,179107975
19,15751707,15773635
14,105266933,105271049
9,114393632,114432508
11,47352957,47374253
1,110009180,110024759
20,35624752,35724398
9,114393666,114432509
7,102181948,102232891
19,39616410,39673456
8,125463048,125474391
9,114423615,114432526
8,125486979,125500155
7,102191679,102202755
16,58059470,58080805
3,37034823,37107380
17,1421012,1466110
1,110026101,110035426
2,216225163,216300895
19,39687601,39692524
X,110187513,110470589
11,128328656,128457453
19,39693471,39694906
17,40336078,40337470
14,105331617,105363107
19,39734246,39735646
5,179105629,179157926
19,39737773,39739219
19,39759154,39760732
19,15783567,15807984
12,21200113,21329829
1,110036674,110045554
19,39786965,39789313
19,39797208,39805976
9,114448453,114557288
17,17104309,17109629
12,21284136,21392180
8,72315675,72504260
8,125500726,125551699
17,40340817,40346531
7,102220093,102257204
15,83328033,83378666
1,110046797,110052360
11,128556430,128683162
8,72740402,73030628
16,58147496,58163354
3,48601506,48632700
19,39818993,39833012
8,72753784,72756703
16,19566562,19718115
1,110082494,110091028
11,83166055,85338966
7,129658126,129691291
9,114659046,114697649
2,43449541,43453748
2,48844937,48960287
16,58191811,58231824
19,54618837,54635140
1,36921319,36930038
1,110091233,110136975
2,242127924,242164792
5,58264865,59817947
10,115348475,115423886
8,72932152,72987852
17,17105963,17140499
11,167784,207428
20,35724188,35725581
12,21417534,21572528
16,58265061,58317740
2,43864412,43995126
4,100044808,100078949
17,17115526,17140502
1,110145889,110155679
5,179159851,179223512
19,15838834,15839862
19,15852203,15853153
4,65140975,65275186
1,155916630,155976861
19,15904761,15905892
17,7128660,7137864
19,15917817,15918936
19,39833036,39876350
5,179220981,179223648
9,114803065,114937688
X,151301782,151307033
19,15988833,16008930
8,73449626,73850584
3,126156444,126194762
19,3585551,3593539
20,35729629,35807991
19,3594504,3606838
4,100123795,100140694
19,54641444,54659419
8,73921099,73960357
17,1472561,1532180
16,89884587,89937727
3,100941390,101039404
14,24615892,24629870
12,100597447,100660857
1,36931644,36948879
16,58313901,58328951
14,53019866,53104431
12,53689075,53693234
1,14925200,15444539
X,151334706,151619830
16,58328984,58440048
19,3610639,3626813
17,1953202,1953302
17,1953565,1953674
11,193080,194573
7,93551011,93557922
17,1992975,2004854
17,2030724,2031198
17,2103056,2103331
17,2116991,2117708
17,2118776,2119309
8,125551344,125580751
17,2135974,2136904
17,2210055,2211009
11,196738,200261
11,47376411,47400127
20,35806813,35870022
9,114980715,115095947
1,15479028,15546976
2,135894486,136288806
7,93592074,93633694
17,40351186,40428725
4,100197524,100212185
14,105391153,105399574
19,54658899,54663620
1,15490840,15497813
19,16023177,16045677
12,48147699,48176536
4,66185281,66536213
2,170666591,170681441
11,128706210,128737268
X,151806637,151825999
1,110158726,110174673
17,2232413,2232507
11,207511,215113
7,26240782,26252976
3,193119866,193310900
17,2233570,2233664
10,99258625,99330966
19,3630181,3700477
11,47428683,47438047
17,2278355,2282600
7,94023873,94060544
11,128761251,128790930
15,83424114,83474822
5,78407602,78428108
7,56131695,56148363
9,115142217,115234690
11,128769460,128775930
12,100660918,100735502
X,110488331,110513751
17,2288141,2289958
15,83478380,83503611
17,2461096,2461388
17,2489624,2491160
17,2516578,2517238
17,2558973,2559076
17,2584242,2584528
17,17150141,17184607
11,128804626,128813040
7,26331541,26413949
8,73976775,74036323
9,115196096,115249484
19,54663846,54676944
7,26572740,26578407
15,83509838,83654661
7,26677490,26686889
8,125563031,125740730
1,37261128,37499730
8,74202506,74208024
9,115249127,115431677
19,39876492,39881835
10,6052652,6104288
3,101043049,101232085
2,242166679,242256476
9,115446206,115480516
1,110198703,110208118
7,26706681,27034858
1,15573768,15726779
1,155978839,155990750
20,35879489,35890238
19,3708107,3750811
6,30876019,30894236
3,126200124,126236616
9,115513118,115643951
20,35918041,35945663
3,56654161,56717265
X,110537007,110655603
14,53106634,53162618
9,115641200,115653193
14,24620427,24636611
7,102222970,102283316
7,129710350,129775560
9,115800660,115819039
4,100226121,100242558
12,4766800,4853747
11,128834955,129149219
16,19714902,19729557
16,89940000,89977792
9,115913222,115926417
10,13628927,13672868
20,35973088,36034453
12,4829507,4960277
14,24630262,24635774
11,47440320,47447993
17,7138347,7143041
4,68337521,68411324
X,151867214,151870825
1,110210644,110252171
12,4918342,4960277
12,5019071,5040527
17,40439565,40463961
11,85339629,85347580
14,105403581,105444694
15,83654959,83659809
12,5153085,5155949
16,19727778,19868907
7,27132612,27135615
X,151883082,151887096
10,99332198,99343641
17,1537152,1549041
9,115923286,115983641
8,74206847,74237516
1,37940153,37949980
1,156005092,156023585
15,83657193,83680393
12,53693470,53700961
4,100257649,100274184
11,215458,236931
11,85359011,85367591
10,99344080,99372559
14,53173890,53195305
12,21507893,21532912
17,76422409,76422834
19,3750817,3761697
17,76494911,76499138
1,15736391,15756839
1,37958176,37980375
9,115983808,116028674
20,36120874,36156333
1,110230436,110251661
4,100333418,100356894
14,74398204,74417117
9,116018115,116037869
19,39881943,39891277
12,105380088,105443515
11,85370752,85393951
5,179224597,179233952
X,151899293,151903184
16,89978527,89987385
19,54677107,54693733
7,129804555,129847610
11,129245835,129322171
15,83685174,83736106
12,5541278,5630702
9,116037623,116055185
8,125985540,125991631
12,21590549,21623300
16,19868616,19897489
19,39897453,39900052
1,38000050,38019903
1,15764935,15775737
1,110254864,110318050
4,100432161,100463460
16,89985573,90002500
20,36149617,36152092
1,156024543,156028301
1,38022520,38032458
11,85394893,85397320
17,76670130,76778379
19,3762662,3768573
6,33130458,33160276
9,116059373,116065656
X,151903228,151909518
19,3769087,3772233
14,105452112,105476819
2,44001178,44037149
12,5641035,6055398
11,129685714,129729898
16,58496750,58547532
11,47459308,47470730
8,126010739,126034525
15,83776159,83813606
12,105413568,105478355
3,126243126,126262134
1,110276554,110284384
3,37094117,37225180
6,131456806,131604675
3,126245842,126277808
9,116075502,116102578
1,156030951,156040295
16,89987800,90005169
3,126290622,126373998
14,74416629,74430373
19,54693789,54697585
X,151918387,151922364
19,3777971,3802127
5,140071011,140078889
12,6058040,6233936
8,74332604,74659943
12,48176505,48226915
6,131894284,131905472
9,116111821,116133513
1,156041804,156051789
20,36322408,36500531
12,100750857,100815837
4,100467866,100485189
9,116135699,116139279
11,129733531,129765485
1,110292702,110306649
16,20042807,20085239
17,2586599,2588382
17,2591767,2592254
17,2615603,2616127
7,27139721,27142430
17,2627714,2652714
17,2651372,2651476
17,2651372,2651476
17,2657126,2657430
17,2865542,2869189
17,3019717,3020660
9,116148597,116163613
17,3038263,3080325
5,78523714,78523911
15,83784320,83876770
5,78532012,78623038
17,1549444,1553371
2,136289025,136482840
11,47487496,47587121
10,6130950,6159420
17,3057183,3058176
17,3143970,3144908
20,36531499,36573752
17,3168905,3169835
8,126036502,126104082
7,56148440,56160689
5,179233388,179265078
16,20320894,20339130
9,116169515,116172952
12,53701240,53718648
14,24641062,24649463
1,38032417,38061536
19,39903225,39919054
12,21621845,21654603
20,36611409,36661870
19,16059818,16060768
9,116172334,116191964
14,53196898,53241716
7,102277472,102283238
5,140078265,140086248
14,53241912,53258386
15,83924655,83953466
X,151934652,151938240
1,38076951,38100595
19,54704610,54752862
10,99344131,99436191
19,3804022,3869030
7,102277474,102312076
1,110452864,110473614
5,140165876,140391929
19,16177831,16213813
2,170683968,170940641
12,100867486,100958191
7,102277496,102312088
15,84115980,84287495
7,27145803,27192200
7,102290772,102301847
1,38147242,38157914
2,48859428,48982880
7,27168126,27170418
4,100484918,100545156
7,27180671,27183287
17,7143333,7146089
20,36661948,36720768
14,105475910,105487485
X,110909043,111003877
7,27185015,27190222
17,1553923,1588176
10,99344131,99433667
11,236546,252983
7,129847700,129856683
7,27193335,27197555
10,99349450,99350690
17,3182069,3289633
17,3213539,3214740
X,151995517,151999321
17,3214487,3215186
7,27202054,27210117
14,53323986,53419153
17,3280821,3280896
11,85405267,85522184
7,129906667,129929638
10,99374310,99393344
7,27203154,27219632
7,102389418,102449672
19,16222439,16245044
16,20344374,20367623
X,151999511,152038273
7,27210210,27219880
19,54720147,54746602
5,78668459,78810040
1,110527308,110566357
14,105515728,105531782
7,27221129,27224842
3,101280706,101285290
15,84322838,84708594
17,3289224,3290132
17,7143746,7147954
7,27233122,27239725
17,3481249,3482147
3,126290625,126327398
7,56169262,56174269
17,3505055,3505566
17,3522550,3523207
10,99437181,99447080
7,27282164,27290112
17,3558915,3561386
17,17206649,17250977
19,16244838,16269386
19,39923847,39926588
7,94138531,94186331
10,99472930,99477907
9,116207011,116360018
3,126423063,126679249
5,59726565,59726939
12,6308881,6347425
19,3879862,3928077
17,3568514,3568996
4,68424446,68473055
17,3624922,3625782
17,3632655,3633787
17,7146910,7155810
17,3705459,3706676
17,3710042,3712148
17,3880397,3885193
17,3960050,3960170
19,16272179,16284336
6,131895106,131949369
17,4017902,4018004
17,4067204,4068007
17,4089621,4089719
11,47586888,47606114
17,4096063,4096160
17,4125386,4127123
17,4204667,4205993
17,4267463,4267748
17,4385261,4389648
5,140174444,140391929
11,129769601,129872730
12,21654715,21671342
19,16296191,16302857
5,59892739,59996017
1,110574199,110617263
20,36756863,36794980
7,129932974,129964020
16,20370492,20416059
3,48636435,48648409
10,13652047,13710299
3,101292939,101313281
1,156052364,156109880
11,47586982,47595013
1,15783223,15798586
4,68478370,68566897
19,3933101,3942414
17,17380300,17396540
5,78907943,78982471
1,15792404,15817895
X,152082986,152142024
20,36838890,36889174
11,47593749,47600567
7,56182374,56184093
16,90014333,90034468
16,20420856,20452658
1,110602616,110613322
10,6186881,6277495
7,57187321,57207571
19,16308389,16346160
1,110655062,110656569
17,4400689,4402969
17,4469047,4475055
7,57509883,57533252
17,4475501,4475810
15,84841242,84850986
17,4513744,4520945
17,4523044,4523147
1,38158090,38175391
7,62809239,62812151
7,62858414,62858860
17,4578674,4600126
14,105607318,105635161
7,63505821,63538927
1,110693108,110744824
17,4607525,4608824
5,140180783,140391929
17,4608111,4608512
7,63688852,63727309
14,24649425,24658170
17,4635051,4635666
20,36888551,36965907
17,4704454,4710308
17,4760052,4760669
19,3958451,3971121
7,63767837,63815238
5,140186659,140391929
9,116638562,116818871
17,4778921,4779205
17,4786270,4786591
17,4871290,4872117
4,68605046,68620078
1,15817327,15853029
17,4876146,4877976
3,56761446,57113357
17,4889761,4890619
8,74600926,74791089
17,4890302,4890972
5,140201222,140391929
17,4891001,4891741
11,278365,285359
17,4922509,4923388
4,100557686,100575805
17,17397751,17399709
17,4963651,4965418
1,110753965,110825722
15,84904525,84914120
17,4978973,4981408
4,100737990,100791311
7,102453308,102715286
16,58549383,58554431
19,54720737,54746649
17,5014763,5017674
1,38179552,38230805
5,179261436,179289173
9,116822407,116840752
10,99496878,99520664
5,140207563,140391929
12,6419602,6437672
8,74692332,74791145
3,184795838,184870802
8,126103921,126379362
5,140213969,140391929
12,21679241,21690311
3,126707437,126756235
19,16435628,16438685
16,20462783,20498991
9,116848406,116861507
1,110881128,110889299
15,85144217,85171027
5,140220907,140391929
12,21689123,21757781
1,38259474,38266809
1,15853308,15918874
3,184908412,184999778
2,242167319,242168850
4,100799493,100815647
11,47599277,47599823
5,140227048,140391929
3,101367733,101396339
11,47608198,47610746
7,63980262,64023484
11,129936836,129944012
11,47611216,47616211
4,68686594,68749750
5,140235595,140391929
3,101399935,101405626
20,36974759,37005665
7,27565061,27702614
17,7150148,7165408
19,39926796,39967310
8,126442563,126450647
5,140240341,140243224
1,15898848,15911605
7,64126511,64171404
7,94214542,94285521
5,140248689,140391929
11,47638867,47664175
19,3976054,3985467
9,116917840,117074791
17,17408877,17495022
1,15943995,15995539
4,100817405,100867883
1,110905470,110933704
4,68775103,68829858
14,53510686,53620000
1,15986364,15988217
17,5030035,5030305
11,85563600,85565986
12,21788276,21910791
17,5095379,5151364
15,85185999,85197574
17,5143803,5144838
17,5267610,5274921
8,127564687,127570638
17,5328459,5336196
19,4007644,4039384
17,7154735,7163259
8,128426535,128432311
8,74851404,74884522
11,85566144,85631064
3,48658192,48659288
16,20499024,20500981
8,128747680,128753674
17,40465342,40540586
17,76783463,76837523
9,117085336,117088755
1,110943871,110950564
8,128959126,128960591
19,54754263,54761164
4,68918916,68995598
14,74424713,74486102
8,130760442,130799134
7,64254766,64294054
4,69054242,69083798
11,129939732,130014699
5,140255058,140391929
11,289135,296107
1,110993822,110999976
19,16466050,16582896
4,69092371,69111438
7,129984630,130008571
9,117092149,117095532
4,100869243,100871545
1,111059839,111061797
1,16010827,16061264
3,37284668,37408242
12,21917889,21928515
3,101442769,101489406
X,111017543,111326004
5,140261793,140391929
11,298200,299526
16,20547548,20587749
1,111136202,111174096
11,307631,315272
8,74884672,74895018
2,242254515,242293442
6,30899130,30899952
1,111214310,111217655
11,313506,315272
5,140306302,140391929
11,319669,327537
1,111415775,111442550
19,4041127,4043154
17,17584787,17714767
2,136499189,136542625
20,37101459,37207504
19,4044362,4066943
11,47681143,47736941
11,369796,382116
3,126911974,126917025
1,156117157,156147543
2,171034655,171511681
1,38268616,38273857
1,111489807,111506701
16,90036206,90038942
12,21950335,22094336
3,101498046,101547073
1,38272651,38275126
4,69176105,69215807
19,4090319,4124126
8,130851839,131029375
16,90071273,90086536
5,140345820,140391936
3,185000729,185206885
6,30908749,30921998
9,117096436,117156685
1,38275239,38325292
7,102553438,102585396
15,85198360,85201794
6,30951495,30957680
3,48663156,48672926
1,38292232,38293886
5,179286013,179288283
3,127291912,127317094
11,392614,404908
1,111659955,111682838
X,111697727,111700473
6,30978251,31003179
12,105501102,105562912
6,31079000,31080336
X,111873876,111923375
7,94285637,94299007
11,85668727,85780924
4,101107027,101111939
15,85212775,85259947
17,1611064,1613732
6,31082527,31107869
8,74903587,74941322
17,5372412,5373680
17,5417529,5417590
17,5633609,5634405
16,20621565,20808903
17,6092681,6093861
17,6110483,6110589
17,6225733,6226548
17,6321005,6321584
19,54777675,54785039
7,102715328,102740205
17,6504264,6504371
17,6555059,6556617
14,105639275,105647660
2,44039611,44066004
20,37209838,37217106
4,101316498,101801283
5,179289066,179334859
7,27778950,27884183
1,38326369,38412729
5,60047618,60140216
12,48178706,48179787
20,37230577,37279678
5,140430979,140433512
5,78985700,79096063
16,90086037,90111383
5,140474227,140476962
X,112017731,112084043
1,111682249,111727724
9,117164360,117267730
20,37353105,37358015
5,140480234,140483406
17,7163222,7167302
7,64330550,64391344
17,6556783,6558328
1,156163880,156182587
17,6558759,6558828
5,140501581,140505201
17,6653004,6653297
1,16062900,16067891
20,37377085,37400834
17,6653037,6653507
19,4153598,4173051
5,140514800,140517703
12,100967461,101022064
1,16068917,16074477
X,152157368,152162671
19,39930212,39932082
7,94536514,94925727
2,136545410,136594750
17,6757180,6857426
11,47738072,47788995
9,117350026,117360653
X,152224766,152228827
8,75146935,75233563
6,31082867,31088223
15,85291866,85349659
X,152240819,152243399
12,48235320,48336831
6,31105313,31107127
9,117373486,117408702
16,58553855,58663790
1,156182773,156213123
1,16083102,16113089
1,38422647,38456593
3,57094469,57109460
3,37427760,37476988
12,6437923,6451280
20,37434348,37551667
17,17713713,17740325
1,111729796,111747157
11,405716,417455
9,117546915,117568406
8,75233365,75401107
5,140529683,140532868
9,117656003,117692697
5,140535577,140538639
6,131949582,132068553
5,79275584,79287082
5,140552243,140555957
5,60169658,60240900
14,74486056,74549566
5,140557371,140560081
7,27870192,28220362
17,6830791,6831510
15,85359911,85416713
17,6857417,6882279
5,140560980,140565793
17,6888813,6922733
X,113818551,114144624
17,6897961,6898508
12,101111304,101522419
17,6919137,6922978
5,140571942,140575215
3,101546835,101579866
8,131064353,131455906
5,140579183,140582618
1,16174359,16266955
20,37554955,37581703
4,69313167,69363322
17,6962253,6962523
11,130029457,130080271
14,54416454,54425479
17,7044249,7044911
17,7126616,7126698
19,4174106,4182601
11,47799639,47870107
8,75512010,75735548
3,37493606,37865005
7,64432154,64467062
5,79287134,79379110
7,64451187,64467121
5,140588269,140591696
1,156182784,156212874
X,152240839,152340864
5,140593509,140596993
7,130020180,130027955
X,114238538,114254540
17,7169374,7169485
17,7186266,7187390
17,7233771,7238732
17,1619817,1641893
19,39971052,39984422
17,7184986,7191576
5,140602931,140605858
7,64838712,64866038
2,44066103,44105605
11,85955586,85989855
17,7256006,7258263
17,7323422,7347400
5,140625147,140627799
17,7339876,7340842
5,140682196,140683612
15,85427885,85518876
8,75736772,75767264
2,242295658,242434256
19,16589868,16607003
11,130096572,130184581
5,140698057,140700330
4,69402902,69434245
3,185194284,185216845
19,16589878,16739015
4,69512348,69536346
6,33161365,33168630
16,20634559,20710212
4,101944566,102269435
19,54799854,54809952
1,111743393,111786062
16,90095316,90096309
7,28338940,28865511
5,140710252,140892546
1,38462442,38471278
19,16607122,16632163
14,54863567,54886936
8,75896750,75946793
16,90122974,90158480
12,48357352,48362661
17,7342478,7346646
17,7342825,7349285
19,54818353,54824409
1,156211753,156213112
1,38474930,38490496
5,140718539,140892546
16,20744986,20753406
16,90159562,90162762
5,140723601,140892546
3,57124010,57204334
19,54844456,54850421
14,24649601,24659622
9,117782806,117880536
11,130274820,130298888
5,179338651,179499118
5,140729828,140892546
4,69681711,69696914
1,16268364,16302627
2,49189296,49381676
7,65112081,65113280
2,44113647,44223144
20,37590942,37668366
7,65338254,65424550
19,16628700,16653341
11,417933,442011
1,38509523,38512450
10,115438942,115490662
6,31110216,31126015
X,152243996,152245978
4,69794181,69817509
X,152341458,152343394
1,39303870,39325495
14,105675623,105781926
X,152481522,152486115
6,132021520,132022635
6,132029581,132032206
16,20791515,20911671
7,102740223,102790007
17,7440413,7440513
X,152599613,152625568
17,7466604,7482033
16,61553,64093
11,130318869,130346532
17,7476144,7485342
7,65425671,65447301
17,7478031,7478165
14,24658349,24682679
17,7480129,7480270
X,114345185,114468635
X,152683780,152687087
5,140734768,140892546
17,7485282,7487390
11,130542851,130587247
17,7514499,7514591
17,7588578,7589689
17,7657638,7658294
5,140739703,140892546
9,117904097,118164923
6,132129156,132216295
11,86013253,86056969
17,7191571,7197934
14,74523553,74551196
19,39989535,39999121
5,140743898,140892546
5,140749831,140892546
16,67514,85195
X,152710178,152736045
16,72910,75123
19,54865362,54882165
4,69917081,69978705
16,79336,88321
5,79407050,79551898
3,185224050,185270401
1,16330731,16335302
16,140629,141100
9,118916083,119164601
16,175736,177218
16,213121,215155
1,111833484,111863188
16,58699013,58719008
3,101818088,102198685
17,7809440,7809578
17,7816642,7819271
19,40005753,40011326
17,7858186,7858940
7,94926988,95025673
17,7937805,7937902
1,16340523,16346089
17,7959543,7960939
11,130745331,130786404
17,7991374,7991465
17,8076772,8076905
3,37903451,38025960
16,218678,219333
17,40554470,40575535
17,8080130,8086130
8,76320149,76479078
17,8090493,8090577
16,228553,228655
17,8102441,8102755
8,131792547,132054672
16,235747,236293
17,8123960,8127361
16,281133,281471
19,4183351,4224811
17,8128139,8128798
17,8181081,8181754
12,53720362,53739099
17,8199823,8200534
17,8221406,8222030
5,179527795,179636153
11,448268,491393
4,102268937,102270040
10,99526508,99531709
4,70065669,70080449
9,119160439,119162885
10,99609996,99631337
6,33168222,33172216
19,4229495,4237528
12,53773960,53810230
17,1646130,1658562
15,85523671,85682376
19,40021630,40023494
X,114423963,114427431
12,6456009,6486896
16,432097,442960
19,16660642,16683193
5,140753651,140892546
1,39328636,39347289
1,111888910,111895635
17,8232901,8233037
17,8241015,8242076
X,114524293,114542121
19,40028890,40030870
7,102937869,102969958
11,86085778,86134151
2,136597196,136633996
5,140762467,140892546
19,40093164,40098116
16,489297,489397
16,501404,503461
1,156213206,156217881
11,48002113,48189670
16,542366,542567
16,585316,585368
16,593277,593366
16,597185,603847
12,22199108,22218608
16,653555,653904
1,39330175,39347289
16,691039,691688
16,698473,699200
5,140767452,140892546
19,40146534,40151287
16,705034,706194
16,728504,729777
16,58741035,58768261
10,115511213,115543188
5,140772381,140892546
7,29034847,29235067
1,111956936,111970399
11,48238344,48239314
5,140782520,140892546
11,48266608,48267622
19,40194946,40200084
1,39351479,39407471
11,48285413,48286330
7,130033612,130082274
4,102332443,102995969
5,140787770,140892546
11,48327775,48328704
16,739001,742554
16,760746,761277
16,820183,820277
20,39314488,39317880
11,48346472,48347507
5,140792743,140892546
7,94989256,95025680
11,48387037,48388017
17,8268881,8284646
16,20817751,20860987
19,16685718,16739873
11,48510269,48511332
1,39456895,39471731
5,79615444,79617661
20,39657458,39753127
17,8414443,8414506
17,8450235,8450526
11,49050504,49059579
2,171568961,171571077
14,24658363,24682679
5,179660143,179719099
1,16345370,16360545
19,16688453,16770926
5,140797427,140892546
14,74551499,74667936
11,49075266,49080664
9,119187504,120177348
16,59743897,59788752
5,140800762,140891835
14,24674903,24677568
10,99624757,99790585
1,111982512,111991998
17,7210318,7215774
3,57231944,57260549
5,140810185,140892546
19,4247076,4269087
8,77593454,77779521
1,156219015,156252620
3,48673902,48700348
11,131240373,132206716
3,127317066,127341276
17,1665253,1680868
17,40610862,40674629
5,79703832,79775169
19,4278598,4290721
X,152713124,152760978
11,494512,507300
16,61681146,62070939
4,70146217,70160768
1,111991486,112005395
6,132269316,132272513
17,76849059,76921469
19,4292229,4302428
20,39765600,39811629
11,86152150,86383678
3,38029550,38048679
12,22216707,22589975
1,39491990,39500308
5,60240956,60448853
9,119449581,119463579
3,105085753,105295744
11,49168187,49230222
1,112016414,112021134
16,933780,935090
16,950520,955224
16,971033,984495
14,54893654,54908149
9,120466610,120479149
19,4304597,4323840
12,53817639,53825318
16,1025761,1031596
3,57261765,57307496
19,40221890,40228668
19,40267235,40276775
1,16370272,16383803
16,1041148,1050926
9,121915736,122131745
1,112025970,112106584
2,136664247,136743670
1,156252726,156262976
8,132916335,133025889
14,24678789,24683075
X,114795501,114885181
10,6392278,6394723
9,122257653,122286403
1,16384264,16400127
12,53835389,53840429
5,140855580,140892542
19,16741562,16771253
5,140864741,140892546
11,86502101,86663952
2,242432089,242449145
19,40315990,40324841
1,112084840,112259313
17,76866992,76899299
12,48366748,48398269
10,6469105,6622263
7,65540785,65558545
5,60411538,60411762
16,20866247,20911706
5,60453536,60458301
1,16450832,16482582
7,95034175,95064510
16,1114093,1128707
4,103172198,103352415
16,1115240,1116502
16,1115299,1116349
16,1153280,1155461
16,20911190,20936328
1,112223252,112298446
16,1161627,1163399
16,1206976,1207974
4,70345883,70391732
16,1209548,1210176
16,1256560,1257124
16,1307340,1308075
16,1310953,1313846
19,54926393,54948080
16,1323752,1326523
16,1330162,1330545
16,1336352,1338838
16,1344552,1349167
11,86656721,86666433
16,1367892,1372846
7,29161890,29553944
16,1379079,1379778
1,156259880,156265463
16,1408901,1411406
16,1429290,1429424
16,1458835,1462249
16,1495344,1496520
16,1501761,1502654
16,1517674,1522685
16,1527831,1528584
8,133036467,133097902
14,54941202,54955914
4,70454135,70518965
14,74706175,74729441
16,64977656,65160015
1,112297867,112310638
8,133036467,133071627
15,85923802,86292586
6,132617194,132722684
X,152751314,152752546
